fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,divisa,precio,proyecto_link
31/03/2027,53.39 a 77.84 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,1 dorms.,56.61 m²,Modelo TIPO A,Soles,"471,870",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3545-los-poetas-barranco-lima-lima-rb-grupo-inmobiliario
31/03/2027,53.39 a 77.84 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,1 dorms.,53.39 m²,Modelo TIPO B,Soles,"444,307",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3545-los-poetas-barranco-lima-lima-rb-grupo-inmobiliario
31/03/2027,53.39 a 77.84 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,77.84 m²,Modelo TIPO 6,Soles,"540,225",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3545-los-poetas-barranco-lima-lima-rb-grupo-inmobiliario
30/03/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 10 al 18,2 dorms.,61.00 m²,Modelo 1,Soles,"446,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/03/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 4 y 6,1 dorms.,43.00 m²,Modelo 2,Soles,"357,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/03/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 8 al 18,2 dorms.,60.00 m²,Modelo 3,Soles,"432,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/03/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 3, 6, 15, 16",2 dorms.,62.00 m²,Modelo 4,Soles,"504,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/03/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 13, 15, 18, 19, 20",3 dorms.,68.00 m²,Modelo 5,Soles,"530,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/03/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 3, 9, 10",1 dorms.,40.00 m²,Modelo 6,Soles,"327,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/09/2027,40 a 106.73 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 12 al 22,1 dorms.,40.07 m²,Modelo Tipo 11,Soles,"401,059",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica
30/09/2027,40 a 106.73 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 10 al 21,1 dorms.,40.00 m²,Modelo Tipo 13,Soles,"402,695",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica
30/09/2027,40 a 106.73 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 8 al 21,1 dorms.,40.47 m²,Modelo Tipo 12,Soles,"403,069",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica
30/09/2027,40 a 106.73 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 6 al 21,1 dorms.,40.29 m²,Modelo Tipo 15,Soles,"410,072",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica
30/09/2027,40 a 106.73 m2 total,Departamentos,1 a 3 dormitorios,15 unidades disponibles,Pisos 7 al 22,1 dorms.,40.59 m²,Modelo Tipo 10,Soles,"411,224",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica
30/09/2027,40 a 106.73 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 4 al 22,1 dorms.,40.69 m²,Modelo Tipo 9,Soles,"411,389",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica
01/11/2027,40.50 a 132 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,1 dorms.,59.00 m²,Modelo TIPOLOGIA 1,Soles,"552,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3908-roots-barranco-lima-lima-verdant-inmobiliaria
01/11/2027,40.50 a 132 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,1 dorms.,43.00 m²,Modelo TIPOLOGIA 6-A,Soles,"415,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3908-roots-barranco-lima-lima-verdant-inmobiliaria
01/11/2027,40.50 a 132 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,1 dorms.,44.00 m²,Modelo TIPOLOGIA 7-A,Soles,"386,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3908-roots-barranco-lima-lima-verdant-inmobiliaria
01/11/2027,40.50 a 132 m2 total,Departamentos,1 a 2 dormitorios,6 unidades disponibles,Pisos 3 al 8,1 dorms.,44.10 m²,Modelo TIPOLOGIA 8,Soles,"399,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3908-roots-barranco-lima-lima-verdant-inmobiliaria
01/11/2027,40.50 a 132 m2 total,Departamentos,1 a 2 dormitorios,7 unidades disponibles,Pisos 3 al 10,1 dorms.,42.80 m²,Modelo TIPOLOGIA 6,Soles,"419,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3908-roots-barranco-lima-lima-verdant-inmobiliaria
01/11/2027,40.50 a 132 m2 total,Departamentos,1 a 2 dormitorios,4 unidades disponibles,"Pisos 5, 6, 7, 9",1 dorms.,40.50 m²,Modelo TIPOLOGIA 7,Soles,"376,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3908-roots-barranco-lima-lima-verdant-inmobiliaria
31/07/2027,38.43 a 98.83 m2 total,Departamentos,1 a 2 dormitorios,11 unidades disponibles,Pisos 2 al 13,1 dorms.,57.19 m²,Modelo AX01,Soles,"500,682",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3934-atreo-apartments-barranco-lima-lima-lider
31/07/2027,38.43 a 98.83 m2 total,Departamentos,1 a 2 dormitorios,9 unidades disponibles,Pisos 1 al 13,1 dorms.,55.03 m²,Modelo AX03,Soles,"532,955",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3934-atreo-apartments-barranco-lima-lima-lider
31/07/2027,38.43 a 98.83 m2 total,Departamentos,1 a 2 dormitorios,8 unidades disponibles,Pisos 2 al 12,1 dorms.,56.08 m²,Modelo BX08,Soles,"490,909",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3934-atreo-apartments-barranco-lima-lima-lider
31/07/2027,38.43 a 98.83 m2 total,Departamentos,1 a 2 dormitorios,4 unidades disponibles,"Pisos 8, 9, 10, 11",1 dorms.,49.81 m²,Modelo BX04,Soles,"485,455",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3934-atreo-apartments-barranco-lima-lima-lider
31/07/2027,38.43 a 98.83 m2 total,Departamentos,1 a 2 dormitorios,2 unidades disponibles,Pisos 11 y 12,1 dorms.,53.70 m²,Modelo BX09,Soles,"502,273",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3934-atreo-apartments-barranco-lima-lima-lider
31/07/2027,38.43 a 98.83 m2 total,Departamentos,1 a 2 dormitorios,7 unidades disponibles,Pisos 1 al 13,1 dorms.,39.90 m²,Modelo BX02,Soles,"425,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3934-atreo-apartments-barranco-lima-lima-lider
31/12/2027,40 a 119.34 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 3 al 13,1 dorms.,40.53 m²,Modelo Tipo A1,Soles,"499,431",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3946-the-muse-barranco-lima-lima-edifica
31/12/2027,40 a 119.34 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 3 al 17,1 dorms.,40.19 m²,Modelo Tipo A2,Soles,"473,205",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3946-the-muse-barranco-lima-lima-edifica
31/12/2027,40 a 119.34 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 21,2 dorms.,56.12 m²,Modelo Tipo A3,Soles,"594,261",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3946-the-muse-barranco-lima-lima-edifica
31/12/2027,40 a 119.34 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 15 al 22,1 dorms.,42.93 m²,Modelo Tipo B1,Soles,"434,043",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3946-the-muse-barranco-lima-lima-edifica
31/12/2027,40 a 119.34 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 7 al 22,1 dorms.,40.79 m²,Modelo Tipo B2,Soles,"432,703",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3946-the-muse-barranco-lima-lima-edifica
31/12/2027,40 a 119.34 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,1 dorms.,50.01 m²,Modelo Tipo B2 T,Soles,"464,361",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3946-the-muse-barranco-lima-lima-edifica
30/07/2028,43.56 a 89.67 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 6,3 dorms.,68.02 m²,Modelo BLOQUE A - 612,Soles,"485,280",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3952-residencial-panama-280-barranco-lima-lima-icasa-inmobiliaria
30/07/2028,43.56 a 89.67 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 7,3 dorms.,68.26 m²,Modelo BLOQUE A - 704,Soles,"486,964",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3952-residencial-panama-280-barranco-lima-lima-icasa-inmobiliaria
30/07/2028,43.56 a 89.67 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 7,3 dorms.,68.02 m²,Modelo BLOQUE A - 712,Soles,"485,280",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3952-residencial-panama-280-barranco-lima-lima-icasa-inmobiliaria
30/07/2028,43.56 a 89.67 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 7,1 dorms.,44.60 m²,Modelo BLOQUE A - 713,Soles,"335,012",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3952-residencial-panama-280-barranco-lima-lima-icasa-inmobiliaria
30/07/2028,43.56 a 89.67 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 7,1 dorms.,43.56 m²,Modelo BLOQUE A - 714,Soles,"327,387",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3952-residencial-panama-280-barranco-lima-lima-icasa-inmobiliaria
30/07/2028,43.56 a 89.67 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 8,3 dorms.,68.26 m²,Modelo BLOQUE A - 804,Soles,"486,964",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3952-residencial-panama-280-barranco-lima-lima-icasa-inmobiliaria
31/12/2027,40 a 58.71 m2 total,Departamentos,1 a 2 dormitorios,9 unidades disponibles,Pisos 3 al 11,2 dorms.,58.71 m²,Modelo Tipo A-03,Soles,"462,194",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4011-indigo-barranco-lima-lima-maas-inmobiliaria
31/12/2027,40 a 58.71 m2 total,Departamentos,1 a 2 dormitorios,7 unidades disponibles,Pisos 4 al 10,1 dorms.,42.10 m²,Modelo Tipo A-04,Soles,"339,718",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4011-indigo-barranco-lima-lima-maas-inmobiliaria
31/12/2027,40 a 58.71 m2 total,Departamentos,1 a 2 dormitorios,9 unidades disponibles,Pisos 2 al 11,1 dorms.,40.00 m²,Modelo Tipo B-01,Soles,"314,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4011-indigo-barranco-lima-lima-maas-inmobiliaria
31/12/2027,40 a 58.71 m2 total,Departamentos,1 a 2 dormitorios,7 unidades disponibles,Pisos 3 al 11,1 dorms.,40.00 m²,Modelo Tipo B-02,Soles,"299,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4011-indigo-barranco-lima-lima-maas-inmobiliaria
31/12/2027,40 a 58.71 m2 total,Departamentos,1 a 2 dormitorios,8 unidades disponibles,Pisos 3 al 11,1 dorms.,40.00 m²,Modelo Tipo B-03,Soles,"314,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4011-indigo-barranco-lima-lima-maas-inmobiliaria
31/12/2027,40 a 58.71 m2 total,Departamentos,1 a 2 dormitorios,9 unidades disponibles,Pisos 3 al 11,1 dorms.,40.00 m²,Modelo Tipo B-04,Soles,"314,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4011-indigo-barranco-lima-lima-maas-inmobiliaria
01/12/2028,41.84 a 60.37 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,2 dorms.,58.35 m²,Modelo 101,Soles,"530,919",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4057-bustamante-175-barranco-lima-lima-morada
01/12/2028,41.84 a 60.37 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,2 dorms.,56.18 m²,Modelo 102,Soles,"538,049",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4057-bustamante-175-barranco-lima-lima-morada
01/12/2028,41.84 a 60.37 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,1 dorms.,41.84 m²,Modelo 105,Soles,"372,079",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4057-bustamante-175-barranco-lima-lima-morada
01/12/2028,41.84 a 60.37 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,2 dorms.,60.37 m²,Modelo 106,Soles,"567,580",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4057-bustamante-175-barranco-lima-lima-morada
01/12/2028,41.84 a 60.37 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,1 dorms.,43.12 m²,Modelo 107,Soles,"384,617",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4057-bustamante-175-barranco-lima-lima-morada
01/12/2028,41.84 a 60.37 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,1 dorms.,42.87 m²,Modelo 108,Soles,"389,978",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4057-bustamante-175-barranco-lima-lima-morada
30/06/2028,40.34 a 105.98 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,2 dorms.,105.98 m²,Modelo 101,Soles,"831,579",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4113-the-beat-barranco-lima-lima-franca-inmobiliaria
30/06/2028,40.34 a 105.98 m2 total,Departamentos,1 a 2 dormitorios,15 unidades disponibles,Pisos 3 al 21,1 dorms.,40.34 m²,Modelo 1,Soles,"460,526",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4113-the-beat-barranco-lima-lima-franca-inmobiliaria
30/06/2028,40.34 a 105.98 m2 total,Departamentos,1 a 2 dormitorios,11 unidades disponibles,Pisos 3 al 16,1 dorms.,41.51 m²,Modelo 3,Soles,"397,368",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4113-the-beat-barranco-lima-lima-franca-inmobiliaria
30/06/2028,40.34 a 105.98 m2 total,Departamentos,1 a 2 dormitorios,7 unidades disponibles,Pisos 4 al 17,2 dorms.,61.63 m²,Modelo 4,Soles,"526,316",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4113-the-beat-barranco-lima-lima-franca-inmobiliaria
30/06/2028,40.34 a 105.98 m2 total,Departamentos,1 a 2 dormitorios,13 unidades disponibles,Pisos 4 al 17,2 dorms.,59.31 m²,Modelo 2,Soles,"534,211",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4113-the-beat-barranco-lima-lima-franca-inmobiliaria
30/06/2028,40.34 a 105.98 m2 total,Departamentos,1 a 2 dormitorios,5 unidades disponibles,"Pisos 18, 19, 20, 21, 22",2 dorms.,59.58 m²,Modelo 2B,Soles,"636,842",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4113-the-beat-barranco-lima-lima-franca-inmobiliaria
30/12/2027,40 a 90.67 m2 total,Departamentos,1 a 2 dormitorios,2 unidades disponibles,Pisos 21 y 22,2 dorms.,48.53 m²,Modelo TIPO 5D,Soles,"374,530",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4128-urban-mood-apartments-barranco-lima-lima-hl-desarrollos-inmobiliarios
30/12/2027,40 a 90.67 m2 total,Departamentos,1 a 2 dormitorios,2 unidades disponibles,Pisos 21 y 22,2 dorms.,47.74 m²,Modelo TIPO 6D,Soles,"375,953",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4128-urban-mood-apartments-barranco-lima-lima-hl-desarrollos-inmobiliarios
30/12/2027,40 a 90.67 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 2,1 dorms.,54.18 m²,Modelo TIPO 10,Soles,"370,464",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4128-urban-mood-apartments-barranco-lima-lima-hl-desarrollos-inmobiliarios
30/12/2027,40 a 90.67 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 2,2 dorms.,62.62 m²,Modelo TIPO 3A,Soles,"427,218",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4128-urban-mood-apartments-barranco-lima-lima-hl-desarrollos-inmobiliarios
30/12/2027,40 a 90.67 m2 total,Departamentos,1 a 2 dormitorios,8 unidades disponibles,Pisos 2 al 11,1 dorms.,54.43 m²,Modelo TIPO 4,Soles,"390,167",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4128-urban-mood-apartments-barranco-lima-lima-hl-desarrollos-inmobiliarios
30/12/2027,40 a 90.67 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 2,2 dorms.,90.67 m²,Modelo TIPO 6A,Soles,"476,211",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4128-urban-mood-apartments-barranco-lima-lima-hl-desarrollos-inmobiliarios
Entrega inmediata,57.70 a 61.58 m2 total,Departamentos,2 dormitorios,3 unidades disponibles,"Pisos 3, 6, 17",2 dorms.,57.70 m²,Modelo TIPO A-X03,Soles,"380,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-etapa-1-breña-lima-lima-constructora-inarco
Entrega inmediata,57.70 a 61.58 m2 total,Departamentos,2 dormitorios,3 unidades disponibles,"Pisos 3, 6, 7",2 dorms.,61.58 m²,Modelo TIPO A-X06,Soles,"394,556",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-etapa-1-breña-lima-lima-constructora-inarco
Entrega inmediata,74.50 a 132.85 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 5,3 dorms.,74.50 m²,Modelo TIPO 6B,Soles,"436,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2504-varela-living-breña-lima-lima-grupo-tyc
Entrega inmediata,74.50 a 132.85 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 5 y 11,3 dorms.,80.41 m²,Modelo TIPO 7B,Soles,"445,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2504-varela-living-breña-lima-lima-grupo-tyc
Entrega inmediata,74.50 a 132.85 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 10, 12, 13, 15",3 dorms.,76.54 m²,Modelo TIPO 4A,Soles,"441,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2504-varela-living-breña-lima-lima-grupo-tyc
Entrega inmediata,74.50 a 132.85 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 9, 11, 12",3 dorms.,75.35 m²,Modelo TIPO 6A,Soles,"440,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2504-varela-living-breña-lima-lima-grupo-tyc
Entrega inmediata,67.19 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 4,3 dorms.,67.19 m²,Modelo GLADIOLO,Soles,"436,617",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2566-del-parque-centro-ii-breña-lima-lima-cissac
Entrega inmediata,54.58 a 70.20 m2 total,Departamentos,2 a 3 dormitorios,2 unidades disponibles,Pisos 3 y 5,3 dorms.,61.57 m²,Modelo 3D,Soles,"407,983",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2749-gran-plaza-loreto-breña-lima-lima-los-portales-departamentos
Entrega inmediata,54.58 a 70.20 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,54.58 m²,Modelo 2D,Soles,"381,924",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2749-gran-plaza-loreto-breña-lima-lima-los-portales-departamentos
Entrega inmediata,54.58 a 70.20 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 3,3 dorms.,70.20 m²,Modelo 3D+S,Soles,"466,978",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2749-gran-plaza-loreto-breña-lima-lima-los-portales-departamentos
31/08/2026,53.21 a 135.19 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 20,2 dorms.,53.21 m²,Modelo X06,Soles,"317,911",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2837-momen-breña-lima-lima-cosapi
31/08/2026,53.21 a 135.19 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 15,3 dorms.,71.32 m²,Modelo X01,Soles,"411,606",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2837-momen-breña-lima-lima-cosapi
31/08/2026,53.21 a 135.19 m2 total,Departamentos,2 a 3 dormitorios,3 unidades disponibles,"Pisos 15, 19, 20",3 dorms.,65.65 m²,Modelo X03,Soles,"424,503",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2837-momen-breña-lima-lima-cosapi
31/08/2026,53.21 a 135.19 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 20,2 dorms.,102.26 m²,Modelo X05,Soles,"487,723",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2837-momen-breña-lima-lima-cosapi
31/08/2026,53.21 a 135.19 m2 total,Departamentos,2 a 3 dormitorios,3 unidades disponibles,"Pisos 17, 18, 20",2 dorms.,63.83 m²,Modelo X07,Soles,"359,639",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2837-momen-breña-lima-lima-cosapi
31/08/2026,53.21 a 135.19 m2 total,Departamentos,2 a 3 dormitorios,2 unidades disponibles,Pisos 16 y 20,2 dorms.,63.06 m²,Modelo X08,Soles,"355,313",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2837-momen-breña-lima-lima-cosapi
Entrega inmediata,68.49 a 68.54 m2 total,Departamentos,3 dormitorios,3 unidades disponibles,"Pisos 16, 17, 19",3 dorms.,68.54 m²,Modelo TIPO 2 TORRE 5,Soles,"325,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3177-las-magnolias-casa-club-breña-lima-lima-las-magnolias-casa-club
Entrega inmediata,68.49 a 68.54 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 20,3 dorms.,68.49 m²,Modelo TIPO 3 TORRE 5,Soles,"367,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3177-las-magnolias-casa-club-breña-lima-lima-las-magnolias-casa-club
Entrega inmediata,68.49 a 68.54 m2 total,Departamentos,3 dormitorios,4 unidades disponibles,"Pisos 15, 18, 19, 20",3 dorms.,68.54 m²,Modelo TIPO 1 TORRE 6,Soles,"324,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3177-las-magnolias-casa-club-breña-lima-lima-las-magnolias-casa-club
Entrega inmediata,68.49 a 68.54 m2 total,Departamentos,3 dormitorios,5 unidades disponibles,"Pisos 12, 13, 14, 16, 17",3 dorms.,68.54 m²,Modelo TIPO 2 TORRE 6,Soles,"317,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3177-las-magnolias-casa-club-breña-lima-lima-las-magnolias-casa-club
31/12/2026,55.10 a 83.47 m2 total,Departamentos,2 a 3 dormitorios,3 unidades disponibles,Pisos 5 y 8,3 dorms.,68.40 m²,Modelo Prime Lite,Soles,"396,464",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3455-del-parque-centro-lite-breña-lima-lima-cissac
31/12/2026,55.10 a 83.47 m2 total,Departamentos,2 a 3 dormitorios,3 unidades disponibles,"Pisos 2, 3, 4",2 dorms.,55.10 m²,Modelo Urban Lite,Soles,"333,560",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3455-del-parque-centro-lite-breña-lima-lima-cissac
31/12/2026,55.10 a 83.47 m2 total,Departamentos,2 a 3 dormitorios,2 unidades disponibles,Piso 1,2 dorms.,74.96 m²,Modelo Lite Brisa,Soles,"415,345",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3455-del-parque-centro-lite-breña-lima-lima-cissac
29/12/2026,64.40 a 74 m2 total,Departamentos,2 a 3 dormitorios,4 unidades disponibles,"Pisos 6, 7, 10, 12",3 dorms.,71.10 m²,Modelo Tipo 1,Soles,"402,102",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3508-vida-varela-breña-lima-lima-multiurbe
29/12/2026,64.40 a 74 m2 total,Departamentos,2 a 3 dormitorios,4 unidades disponibles,"Pisos 5, 6, 7, 11",2 dorms.,64.40 m²,Modelo Tipo 2,Soles,"395,748",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3508-vida-varela-breña-lima-lima-multiurbe
29/12/2026,64.40 a 74 m2 total,Departamentos,2 a 3 dormitorios,6 unidades disponibles,Pisos 5 al 11,3 dorms.,74.00 m²,Modelo Tipo 3,Soles,"431,580",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3508-vida-varela-breña-lima-lima-multiurbe
30/12/2027,42.12 a 119.89 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,1 dorms.,75.99 m²,Modelo B - Tipo 101,Soles,"391,520",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3587-maz-etapa-2-breña-lima-lima-constructora-inarco
30/12/2027,42.12 a 119.89 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 17,1 dorms.,50.96 m²,Modelo B - Tipo 1707,Soles,"254,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3587-maz-etapa-2-breña-lima-lima-constructora-inarco
30/12/2027,42.12 a 119.89 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 2 al 15,3 dorms.,72.20 m²,Modelo B - Tipo X01,Soles,"441,250",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3587-maz-etapa-2-breña-lima-lima-constructora-inarco
30/12/2027,42.12 a 119.89 m2 total,Departamentos,1 a 3 dormitorios,13 unidades disponibles,Pisos 2 al 16,2 dorms.,45.70 m²,Modelo B - Tipo X02,Soles,"282,250",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3587-maz-etapa-2-breña-lima-lima-constructora-inarco
